universal_bigg_id,name,MNX,smiles_ok
h4spt,Tetrahydrosarcinapterin,MNXM1462,[H][C@]1(Nc2c(N[C@H]1C)nc(N)[nH]c2=O)[C@@H](C)Nc1ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](COP([O-])(=O)O[C@@H](CCC([O-])=O)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)[C@@H](O)[C@H]2O)cc1
mh4spt,N5-methyl-tetrahydrosarcinapterin,MNXM38238,[H][C@]1([C@@H](C)Nc2ccc(C[C@H](O)[C@H](O)[C@H](O)CO[C@H]3O[C@H](COP([O-])(=O)O[C@@H](CCC([O-])=O)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)[C@@H](O)[C@H]3O)cc2)[C@H](C)Nc2nc(N)[nH]c(=O)c2N1C
gggp,(S)-3-O-geranylgeranylglyceryl phosphate,MNXM90766,
3hggdp,3-hydroxy-geranylgeranyl diphosphate,MNXM6809,
dhrfap,"7,8-dihydropterin-6-ylmethyl-4-(B-D-ribofuranosyl) aminobenzene 5'-phosphate",MNXM91113,
dkmp,6-deoxy-5-ketomannitol 1-phosphate,MNXM6948,
dma,Dimethylamine,MNXM796,C[NH2+]C
mcom,Methylcoenzyme m,MNXM671,CSCCS([O-])(=O)=O
3hgrdp,3-hydroxy-geranyl diphsophate,MNXM6808,
ddhrb,"7,8-didemethyl-8-hydroxy-5-deazariboflavin",MNXM1996,OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2cc(O)ccc2cc2c1nc(=O)[n-]c2=O
f430p1,Coenzyme F390 precursor 1,MNXM7194,
f430p2,Coenzyme F430 precursor 2,MNXM7195,
mleneh4spt,"N5,N10-methylene-5,6,7,8-tetrahydromethanopterin",MNXM7580,
mfr_b,Methanofuran b,MNXM61622,[H]C([NH3+])(CCC([O-])=[NH+][C@@]([H])(CCC([O-])=[NH+]C([H])(CCC([O-])=[NH+][C@@]([H])(CCC([O-])=[NH+]CCc1ccc(OCc2coc(C[NH3+])c2)cc1)C([O-])=O)C([O-])=O)C([O-])=O)C([O-])=O
formmfr_b,Formylmethanofuran b,MNXM7361,
formh4spt,Formyltetrahydrosarcinapterin,MNXM7362,
f420_3,Coenzyme ferredoxin 420-3,MNXM5686,
f420_4,Coenzyme ferredoxin 420-4,MNXM5687,
f420_6,Coenzyme ferredoxin 420-6,MNXM5689,
f420_7,Coenzyme ferredoxin 420-7,MNXM7197,
dhadr,"7,8-dihydropterin-6-ylmethyl-1-(4-aminophenyl)-1-deoxy-D-ribitol",MNXM6963,
dhadrdpr,"7,8-dihydropterin-6-ylmethyl-1-(4-aminophenyl)-1-deoxy-5-[1-A-D-ribofuranosyl 5'-diphosphate]-D-ribitol",MNXM6960,
dmh2mpt,"Didemethylated 7,8-dihydromethanopterin",MNXM7299,
mmh2mpt,"Monomethylated 7,8-dihydromethanoterin",MNXM7544,
3hdpgpi,2-O-(3'-hydroxyl)phytanyl-3-O-phytanyl-sn-glycero-1-phospho-myo-inositol,MNXM6750,
hsfd,Heterodisulfide,MNXM114363,
hspmd,Sym-Homospermidine,MNXM1778,[NH3+]CCCC[NH2+]CCCC[NH3+]
lppg,Lactyl-(2)-diphospho-(5')-guanosine,MNXM2126,C[C@H](OP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c1nc(N)[nH]c2=O)C([O-])=O
slp__L,L-sulfolactyl phosphate,MNXM91223,
Shcit,S-homocitrate,MNXM147632,O[C@@](CCC([O-])=O)(CC([O-])=O)C([O-])=O
2saa,2-sulfoacetaldehyde,MNXM434,[H]C(=O)CS([O-])(=O)=O
glc__aD,Alpha D-glucose,MNXM99,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
beheneACP,Dosa-11-enoyl-ACP (n-C20:1),MNXM149034,
dip_d_d,"Di-myo-inositol 1,1' phosphate",MNXM148216,
dmosACP,"13,14-Dimethyloctacosanedioic acid ACP (C30:0 ACP)",MNXM147687,
dmtaACP,"15,16-Dimethyltriacontanedioic acid ACP (C32:0 ACP)",MNXM147690,
galman4,"Galactomannan(n=4 repeat units mannose, alpha-1,4 man)",MNXM146567,
glcman4,"Glucomannan (n=4 repeat units, glc beta-1,4 man)",MNXM146569,
glcman6,"Glucomannan (n=6 repeat units, glc beta-1,4 man)",MNXM146570,
glucan4,"Beta-1,3/1,4-glucan (Barley, n=4, Glc beta1->3,4 Glc)",MNXM146529,
glucan6,"Beta-1,3/1,4-glucan (Barley, n=6, Glc beta1->3,4 Glc)",MNXM146530,
manb,"Mannobiose (beta-1,4)",MNXM147141,
mi1p__L,L-myo-Inositol 1-phosphate,MNXM147497,
peptido_TM,Peptidoglycan subunit of Thermotoga maritima,MNXM148421,
xyl3,Xylotriose,MNXM147052,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O[C@@H]3CO[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
xylan4,"Xylan (4 backbone units, 1 glcur side chain)",MNXM146654,
xylb,Xylobiose,MNXM9373,O[C@@H]1CO[C@@H](O[C@@H]2COC(O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
cell500,"Celluose (n=500 repeating units, beta-1,4 glc)",MNXM148154,
galman600,"Galactomannan (n=600 repeat units mannose, alpha-1,4 man)",MNXM147109,
glcman600,"Glucomannan (n=600 repeat units, glc beta-1,4 man)",MNXM147115,
glucan1500,"Beta-1,3/1,4-glucan (Barley, n=1500, Glc beta1->3,4 Glc)",MNXM147049,
glycogen1500,"Glycogen (n=1500 repeat units) (glc alpha 1,4/6 glc)",MNXM148270,
pullulan1200,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)",MNXM148493,
starch1200,"Starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)",MNXM148510,
cfesp,Corrinoid Iron sulfur protein,MNXM148165,
araban__L,Alpha-L-Arabinan (3 subunits),MNXM148045,
12dgr18111Z160,"1,2-Diacyl-sn-glycerol (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)",MNXM147342,
12dgr18111Z18111Z,"1,2-Diacyl-sn-glycerol (1,2-di-(11Z)-octadecenoyl, 18:1(11Z)/18:1(11Z))",MNXM145577,
13Shocdcy1829Z11Ea,"(9Z,11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid",MNXM9689,CCCCC[C@H](O)\C=C\C=C/CCCCCCCC([O-])=O
1agpe1829Z12Z,"1-Acyl-sn-glycero-3-phosphoethanolamine (18:2(9Z,12Z))",MNXM147357,
1btol,1-Butanol,MNXM3230,CCCCO
2h34hppr,2-Hydroxy-3-(4-hydroxyphenyl)propenoate,MNXM153,Oc1ccc(CC(=O)C([O-])=O)cc1
2mhop,2-Methyl-1-hydroxypropyl-ThPP,MNXM6734,CC(C)C(O)c1sc(CCOP([O-])(=O)OP([O-])([O-])=O)c(C)[n+]1Cc1cnc(C)nc1N
3hmoa, 3-Hydroxy-3-methyl-2-oxobutanoic acid,MNXM1638,CC(C)(O)C(=O)C([O-])=O
3mhtpp,3-Methyl-1-hydroxybutyl-ThPP,MNXM6824,CC(C)CC(O)c1sc(CCOP([O-])(=O)OP([O-])([O-])=O)c(C)[n+]1Cc1cnc(C)nc1N
3opcoa,3-oxopropionyl-CoA,MNXM6325,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC=O
4hproaraara,Hyp(4-b1)Ara(2-b1)Ara,MNXM147125,
4hproaraaraara,Hyp(4-b1)Ara(2-b1)Ara(2-b1)Ara,MNXM147486,
4hproaraaragal,Hyp(4-b1)Ara(2-b1)Ara(2-a1)Gal,MNXM146574,
4hproara_aragalara_gal,Hyp(4-b1)Ara[(2-b1)Ara(2-a1)Gal(2-b1)Ara](3-a1)Gal,MNXM148284,
4hproara_aragal_galara,Hyp(4-b1)Ara[(2-b1)Ara(2-a1)Gal](3-a1)Gal(2-b1)Ara,MNXM148285,
4hproara_ara_galaragal,Hyp(4-b1)Ara[(2-b1)Ara](3-a1)Gal(2-b1)Ara(2-a1)Gal,MNXM149077,
4hprogal,Hyp(4-a1)Gal,MNXM149070,
4ogm,4-oxoglutaramate,MNXM4374,NC(=O)C(=O)CCC([O-])=O
56dh5flura,"5,6-Dihydro-5-fluorouracil",MNXM6119,FC1CNC(=O)NC1=O
5flura,5-Fluorouracil,MNXM1993,Fc1c[nH]c(=O)[nH]c1=O
6mpur,6-Mercaptopurine,MNXM1156,Sc1ncnc2nc[nH]c12
6txan5mp,6-Thioxanthine 5'-monophosphate,MNXM6955,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])([O-])=O)n1cnc2c1[nH]c(=O)[nH]c2=S
aflbala,Alpha-Fluoro-beta-alanine,MNXM10663,[NH3+]CC(F)C([O-])=O
apofetn,Apoferritin,MNXM10729,
apotfen,Apotransferrin,MNXM8317,
arso4,Aryl sulfate,MNXM148086,
asnglcnacglcnacman_man_manman_manman_manmanman,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,MNXM147045,
asnglcnacglcnacman_man_manman_man_man_man_manman,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man](3-a1)Man[(6-a1)Man](2-a1)Man(2-a1)Man,MNXM148950,
asnglcnacglcnacman_man_manman_man_manmanman,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,MNXM148087,
asnglcnacglcnacman_man_man_man_man,Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man](3-a1)Man](3-a1)Man,MNXM148088,
asqdca18111Z160,"2'-O-all-cis-5,9,12,15-octadecatetraenoyl-sulfoquinovosyldiacylglycerol (2'-18:4(5,9,12,15)/18:1(11Z)/16:0)",MNXM146873,
asqdca1819Z160,"2'-O-all-cis-5,9,12,15-octadecatetraenoyl-sulfoquinovosyldiacylglycerol (2'-18:4(5,9,12,15)/18:1(9Z)/16:0)",MNXM146488,
asqdca1839Z12Z15Z160,"2'-O-all-cis-5,9,12,15-octadecatetraenoyl-sulfoquinovosyldiacylglycerol (2'-18:4(5,9,12,15)/18:3(9Z,12Z,15Z)/16:0)",MNXM146874,
asqdpa18111Z160,"2'-O-all-cis-5,9,12-octadecatrienoyl-sulfoquinovosyldiacylglycerol (2'-18:3(5,9,12)/18:1(11Z)/16:0)",MNXM146875,
asqdpa1839Z12Z15Z160,"2'-O-all-cis-5,9,12-octadecatrienoyl-sulfoquinovosyldiacylglycerol (2'-18:3(5,9,12)/18:3(9Z,12Z,15Z)/16:0)",MNXM146876,
B_ara1p,Beta-L-Arabinose 1-phosphate,MNXM2808,O[C@H]1CO[C@H](OP([O-])([O-])=O)[C@H](O)[C@H]1O
bathorhodopsin,Bathorhodopsin,MNXM3918,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=[*]
ca,"Coniferonic acid (18:4(5Z,9Z,12Z,15Z))",MNXM145806,
cacoa,Coniferonyl-coa,MNXM145706,
chlaemr,Chlorophyll a',MNXM167423,[H]\C(COC(=O)CCC1C(C)\C2=C([H])\C3=N\C(=C([H])/C4=N/C(=C([H])\c5[nH]c6=C(C(C(=O)OC)C([O-])=c6c5C)C1=[NH+]2)/C(CC)=C4C)\C(C=C)=C3C)=C(\C)CCCC(C)CCCC(C)CCCC(C)C
chlb,Chlorophyll b,MNXM46467,CCC1=C(C=O)C2=[N+]3C1=Cc1c(C)c4C(=O)[C-](C(=O)OC)C5=C6[C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C)C7=[N+]6[Mg--]3(n1c45)n1c(=C7)c(C)c(C=C)c1=C2
cpp3,Coproporphyrin III,MNXM167474,
crpxan,Alpha-Cryptoxanthin,MNXM3903,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C
cyart,Cycloartenol,MNXM1323,[H][C@@]12CC[C@]3([H])[C@]4(C[C@@]14CC[C@]1(C)[C@H](CC[C@@]21C)C(C)CCC=C(C)C)CC[C@H](O)C3(C)C
cyeuol,Cycloeucalenol,MNXM3001,[H][C@@]12CC[C@]3([H])[C@@]4(C[C@]14CC[C@H](O)[C@H]2C)CC[C@]1(C)[C@H](CC[C@@]31C)[C@H](C)CCC(=C)C(C)C
dcaro,Delta-Carotene,MNXM48982,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1C(C)=CCCC1(C)C
dgdg1819Z160,"Digalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0)",MNXM146272,
dgdg1819Z1634Z7Z10Z,"Digalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(4Z,7Z,10Z)-hexadecatrienoyl, 18:1(9Z)/16:3(4Z,7Z,10Z))",MNXM146556,
dgdg1829Z12Z1617Z,"Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z)-hexadecenoyl, 18:2(9Z,12Z)/16:1(7Z))",MNXM146274,
dgdg1829Z12Z1619Z,"Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(9Z)-hexadecenoyl, 18:2(9Z,12Z)/16:1(9Z))",MNXM146557,
dgdg1829Z12Z1634Z7Z10Z,"Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(4Z,7Z,10Z)-hexadecatrienoyl, 18:2(9Z,12Z)/16:3(4Z,7Z,10Z))",MNXM146273,
dgdg1829Z12Z1637Z10Z13Z,"Digalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:2(9Z,12Z)/16:3(7Z,10Z,13Z))",MNXM146275,
dgdg1839Z12Z15Z160,"Digalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-hexadecanoyl, 18:3(9Z,12Z,15Z)/16:0)",MNXM146558,
dgdg1839Z12Z15Z1627Z10Z,"Digalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(7Z,10Z)-hexadecadienoyl, 18:3(9Z,12Z,15Z)/16:2(7Z,10Z))",MNXM146278,
dgdg1839Z12Z15Z1634Z7Z10Z,"Digalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(4Z,7Z,10Z)-hexadecatrienoyl, 18:3(9Z,12Z,15Z)/16:3(4Z,7Z,10Z))",MNXM146277,
dgdg1839Z12Z15Z1637Z10Z13Z,"Digalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:3(9Z,12Z,15Z)/16:3(7Z,10Z,13Z))",MNXM146279,
dgdg1839Z12Z15Z1644Z7Z10Z13Z,"Digalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(4Z,7Z,10Z,13Z)-hexadecatetraenoyl, 18:3(9Z,12Z,15Z)/16:4(4Z,7Z,10Z,13Z))",MNXM146385,
dghs16018111Z,Diacylglycerolhomoserine (16:0/18:1(11Z)),MNXM148217,
dghs1601819Z,Diacylglycerolhomoserine (16:0/18:1(9Z)),MNXM148218,
dghs18111Z1819Z,Diacylglycerolhomoserine (18:1(11Z)/18:1(9Z)),MNXM148220,
dghs1819Z1819Z,Diacylglycerolhomoserine (18:1(9Z)/18:1(9Z)),MNXM148222,
dgts16018111Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (16:0/18:1(11Z))",MNXM147080,
dgts18111Z18111Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(11Z)/18:1(11Z))",MNXM147082,
dgts18111Z1835Z9Z12Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(11Z)/18:3(5Z,9Z,12Z))",MNXM146550,
dgts18111Z1845Z9Z12Z15Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",MNXM147083,
dgts1819Z18111Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(9Z)/18:1(11Z))",MNXM146551,
dgts1819Z1819Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(9Z)/18:1(9Z))",MNXM146377,
dgts1819Z1829Z12Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:1(9Z)/18:2(9Z,12Z))",MNXM146378,
dgts1829Z12Z1819Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:2(9Z,12Z)/18:1(9Z))",MNXM146380,
dgts1829Z12Z1835Z9Z12Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:2(9Z,12Z)/18:3(5Z,9Z,12Z))",MNXM146270,
dgts1839Z12Z15Z18111Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:3(9Z,12Z,15Z)/18:1(11Z))",MNXM147084,
dgts1839Z12Z15Z1845Z9Z12Z15Z,"Diacylglyceryl-N,N,N-trimethylhomoserine (18:3(9Z,12Z,15Z)/18:4(5Z,9Z,12Z,15Z))",MNXM146555,
dhretinol,"All-trans-13,14-Dihydroretinol",MNXM4441,CC(CCO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
dnac,DNA cytosine,MNXM11420,
doldpglcnac,PP-Dol(-a1)GlcNAc,MNXM148443,
doldpglcnacglcnac,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc,MNXM148444,
doldpglcnacglcnacman_man_manman_manman_manmanman,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,MNXM148449,
doldpglcnacglcnacman_man_man_manman_manmanman,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,MNXM148453,
doldpglcnacglcnacman_manman_manmanman,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man(3-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man,MNXM148448,
doldpglcnacglcnacman_man_man,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man,MNXM148454,
doldpglcnacglcnacmanman,PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man(3-a1)Man,MNXM148446,
dvchlda,Divinyl chlorophyllide a,MNXM1047,COC(=O)[C-]1C(=O)c2c(C)c3C=C4C(C=C)=C(C)C5=[N+]4[Mg--]46n3c2C1=C1[C@@H](CCC([O-])=O)[C@H](C)C(C=c2c(C)c(C=C)c(=C5)n42)=[N+]61
egly,N-Ethylglycine,MNXM3668,CC[NH2+]CC([O-])=O
ggchlda,Geranylgeranyl-Chlorophyllide a,MNXM54914,CCC1=C(C)C2=Cc3c(C=C)c(C)c4C=C5[C@@H](C)[C@H](CCC(=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C6=[N+]5[Mg--]5(n34)n3c(=CC1=[N+]25)c(C)c1C(=O)[C@H](C(=O)OC)C6=c31
ggchldb,Geranylgeranyl-Chlorophyllide b,MNXM148258,
hcarn,Homocarnosine,MNXM56612,[NH3+]CCCC(=O)NC(Cc1c[nH]cn1)C([O-])=O
hxdceal,Hexadecenal,MNXM149061,
lido,Lidocaine,MNXM91637,CC[NH+](CC)CC(=O)Nc1c(C)cccc1C
loroxan,Loroxanthin,MNXM60363,
lut,Lutein,MNXM4660,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
mag160,1-monoacylglycerol (16:0),MNXM147358,
mag180,1-monoacylglycerol (18:0),MNXM147679,
mag18111Z,1-monoacylglycerol (18:1(11Z)),MNXM147359,
mag1819Z,1-monoacylglycerol (18:1(9Z)),MNXM147360,
meglyxyl,Monoethylglycinexylidide,MNXM4044,CC[NH2+]CC(=O)Nc1c(C)cccc1C
menecyart,24-Methylenecycloartanol,MNXM4975,[H][C@@]1(CC[C@@]2(C)[C@]3([H])CC[C@]4([H])[C@]5(C[C@@]35CC[C@]12C)CC[C@H](O)C4(C)C)[C@H](C)CCC(=C)C(C)C
mergtrol,"4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol",MNXM2619,[H][C@@]1(CC=C2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@]1([H])CC3)[C@H](C)CCC(=C)C(C)C
mfor,Methyl formate,MNXM149108,[H]C(=O)OC
mgdg1819Z1637Z10Z13Z,"Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:1(9Z)/16:3(7Z,10Z,13Z))",MNXM147158,
mgdg1829Z12Z160,"Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-hexadecanoyl, 18:2(9Z,12Z)/16:0)",MNXM146293,
mgdg1829Z12Z1617Z,"Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(7Z)-hexadecenoyl, 18:2(9Z,12Z)/16:1(7Z))",MNXM146292,
mgdg1829Z12Z1634Z7Z10Z,"Monogalactosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(4Z,7Z,10Z)-hexadecatrienoyl, 18:2(9Z,12Z)/16:3(4Z,7Z,10Z))",MNXM146290,
mgdg1839Z12Z15Z160,"Monogalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-hexadecanoyl, 18:3(9Z,12Z,15Z)/16:0)",MNXM146595,
mgdg1839Z12Z15Z1634Z7Z10Z,"Monogalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(4Z,7Z,10Z)-hexadecatrienoyl, 18:3(9Z,12Z,15Z)/16:3(4Z,7Z,10Z))",MNXM146294,
mgdg1839Z12Z15Z1637Z10Z13Z,"Monogalactosyldiacylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(7Z,10Z,13Z)-hexadecatrienoyl, 18:3(9Z,12Z,15Z)/16:3(7Z,10Z,13Z))",MNXM146297,
mm,Methylmalonate,MNXM1572,CC(C([O-])=O)C([O-])=O
ocdce9coa,(9Z)-octadecenoyl-coa,MNXM686,CCCCCCCC\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
ocdcecoa,(11Z)-octadecenoyl-coa,MNXM145645,CCCCCC\C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
pa,"Pinolenic acid (18:3(5Z,9Z,12Z))",MNXM145797,
pa16018111Z,"1-hexadecanoyl,2-(11Z)-octadecenoyl-sn-glycerol 3-phosphate",MNXM145834,
pa1801835Z9Z12Z,"1-octadecanoyl,2-(5Z,9Z,12Z)-octadecatrienoyl-sn-glycerol 3-phosphate",MNXM148595,
pa1801845Z9Z12Z15Z,"1-octadecanoyl,2-(5Z,9Z,12Z,15Z)-octadecatetraenoyl-sn-glycerol 3-phosphate",MNXM148596,
pa18111Z1829Z12Z,"1-(11Z)-octadecenoyl,2-(9Z,12Z)-octadecadienoyl-sn-glycerol 3-phosphate",MNXM148584,
pa1819Z1829Z12Z,"1-(9Z)-octadecenoyl,2-(9Z,12Z)-octadecadienoyl-sn-glycerol 3-phosphate",MNXM148589,
pa1819Z1845Z9Z12Z15Z,"1-(9Z)-octadecenoyl,2-(5Z,9Z,12Z,15Z)-octadecatetraenoyl-sn-glycerol 3-phosphate",MNXM148588,
pa1829Z12Z1835Z9Z12Z,"1-(9Z,12Z)-octadecadienoyl,2-(5Z,9Z,12Z)-octadecatrienoyl-sn-glycerol 3-phosphate",MNXM148590,
pail18111Z160,"1-Phosphatidyl-D-myo-inositol (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0)",MNXM146483,
pchlda,Protochlorophyllide a,MNXM163566,
pe1801835Z9Z12Z,"Phosphatidylethanolamine (18:0/18:3(5Z,9Z,12Z))",MNXM145916,
pe18111Z1829Z12Z,"Phosphatidylethanolamine (18:1(11Z)/18:2(9Z,12Z))",MNXM71650,
pe18111Z1835Z9Z12Z,"Phosphatidylethanolamine (18:1(11Z)/18:3(5Z,9Z,12Z))",MNXM145917,
pe18111Z1845Z9Z12Z15Z,"Phosphatidylethanolamine (18:1(11Z)/18:4(5Z,9Z,12Z,15Z))",MNXM146215,
pe1819Z1845Z9Z12Z15Z,"Phosphatidylethanolamine (18:1(9Z)/18:4(5Z,9Z,12Z,15Z))",MNXM146216,
pe1829Z12Z1835Z9Z12Z,"Phosphatidylethanolamine (18:2(9Z,12Z)/18:3(5Z,9Z,12Z))",MNXM146217,
pg1829Z12Z160,"Phosphatidylglycerol (1-(9Z,12Z)-octadecadienoyl,2-hexadecanoyl, 18:2(9Z,12Z)/16:0)",MNXM146448,
pg1829Z12Z1613E,"Phosphatidylglycerol (1-(9Z,12Z)-octadecadienoyl,2-(3E)-hexadecenoyl, 18:2(9Z,12Z)/16:1(3E))",MNXM147278,
pg1839Z12Z15Z1613E,"Phosphatidylglycerol (1-(9Z,12Z,15Z)-octadecatrienoyl,2-(3E)-hexadecenoyl, 18:3(9Z,12Z,15Z)/16:1(3E))",MNXM147279,
photon298,"Photon (281 to 306 nm, UVB)",MNXM145920,
photon438,"Photon (378 to 482 nm, violet/blue)",MNXM145816,
photon646,"Photon (608 to 666 nm, orange/red)",MNXM145673,
photon673,"Photon (659 to 684 nm, red)",MNXM145690,
photon680,"Photon (662 to 691 nm, red)",MNXM145691,
phphtna,Pheophytin a,MNXM75042,CCc1c(C)c2cc3[nH]c(cc4nc([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]4C)c4[c-](C(=O)OC)c(=O)c5c(C)c(cc1n2)[nH]c45)c(C)c3C=C
psqldp,Presqualene diphosphate,MNXM591,CC(C)=CCC\C(C)=C\CC\C(C)=C\[C@H]1[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@]1(C)CC\C=C(/C)CCC=C(C)C
retac,All-trans-Retinyl acetate,MNXM80735,CC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
sqdg1829Z12Z160,"Sulfoquinovosyldiacylglycerol (1-(9Z,12Z)-octadecadienoyl,2-hexadecanoyl, 18:2(9Z,12Z)/16:0)",MNXM146625,
starch300,"Starch n=300 repeat units (80 repeat units amylose, 220 repeat units amylopectin, corresponds to maize starch)",MNXM146233,
